user_id,total_spent,items_count,recommend_total,percent_recommend
han5henman,274.87,23,0.0,0.0
hand0fcthulhu,1183.93,157,5.0,3.18
handaewi-th,455.7,72,0.0,0.0
handiesonthegrass,561.68,55,0.0,0.0
handslapper,687.98,57,0.0,0.0
handsomerogue,194.93,16,0.0,0.0
hanemaayer,490.7,41,0.0,0.0
hanifyassin,239.85999999999999,29,0.0,0.0
hanisadam,386.78,48,0.0,0.0
hanjunethehacker,24.979999999999997,18,3.0,16.67
hankmilner,44.97,9,0.0,0.0
hanna143hanna,0.0,2,0.0,0.0
hannibru,49.96,4,0.0,0.0
hannyp,533.72,37,4.0,10.81
hanojn,319.83,21,0.0,0.0
hanroo,2361.4,185,1.0,0.54
haocky,25.96,20,1.0,5.0
haoliu98,757.15,182,5.0,2.75
haonman,191.88,16,0.0,0.0
haothehell,139.92,27,0.0,0.0
happinezzz,572.65,37,0.0,0.0
happy-day,27.95,23,4.0,17.39
happycabbagetaco,282.87,28,0.0,0.0
happycow101,187.85999999999999,19,0.0,0.0
happygenie,963.4,81,1.0,1.23
happypeasant,405.74,38,0.0,0.0
happysadgod,114.93,33,0.0,0.0
happyturtleleader,1417.3999999999999,111,2.0,1.8
harambeoohhhhhharambe,84.94999999999999,9,1.0,11.11
harambetheking,39.96,24,1.0,4.17
harbirboisawesome,180.93,34,1.0,2.94
hardcoreblackjack,692.67,50,0.0,0.0
hardplaytrick,0.0,1,0.0,0.0
hardsteph,261.69,72,2.0,2.78
hardtostopme,6613.94,557,7.0,1.26
hardz123,119.92999999999999,23,0.0,0.0
harekicker,1740.1399999999999,99,0.0,0.0
harharharharhar,802.9,166,1.0,0.6
harharinfigar,1409.1,154,7.0,4.55
hariprasadh,3528.25,332,0.0,0.0
haritharsyadcp,285.7,66,3.0,4.55
harithilmismail,84.97,14,0.0,0.0
harley293,1095.35,106,3.0,2.83
harley3088,563.48,63,0.0,0.0
harleyjw,2046.1399999999999,160,1.0,0.62
harman8r,367.78,28,0.0,0.0
harppy,210.87,38,0.0,0.0
harrald,1231.3899999999999,72,1.0,1.39
harriotriot,235.87,16,0.0,0.0
harrison1193,234.85,27,0.0,0.0
harrisonnorris,649.5799999999999,72,2.0,2.78
harry-taylor,663.5699999999999,52,0.0,0.0
harry11133,1132.34,93,0.0,0.0
harrybyrne,463.75,32,0.0,0.0
harrydelmege,426.74,44,0.0,0.0
harryedwardes123,1015.42,79,0.0,0.0
harryhairyarse,782.41,94,1.0,1.06
harryismicrowaveable,1321.12,111,0.0,0.0
harrylolman,990.3199999999999,83,0.0,0.0
harrym8,507.62,72,2.0,2.78
harrysbrown1,1395.9,109,0.0,0.0
harshpathania,334.76,41,4.0,9.76
hartwig1999,301.82,27,0.0,0.0
haru23,2587.38,214,0.0,0.0
harumbe911,555.5,101,3.0,2.97
haruramyen,527.64,54,0.0,0.0
harvenator02,883.48,54,1.0,1.85
harveymil,430.76,41,3.0,7.32
harvse,3384.81,291,2.0,0.69
hashtagkanatube,19.98,12,3.0,25.0
hashtaglmao,5526.84,460,0.0,0.0
hasnulroslani,743.48,69,0.0,0.0
hate_,2135.93,252,0.0,0.0
hatebites,414.71999999999997,37,1.0,2.7
hatsunezhenix,348.71,126,4.0,3.17
hauntedblast,2495.78,185,7.0,3.78
hausquared,89.94,12,0.0,0.0
hautong,94.94,12,0.0,0.0
havocado,445.7,40,0.0,0.0
havock2,174.88,34,0.0,0.0
havocscrib,135.9,34,1.0,2.94
hawaiianisswag,260.8,41,1.0,2.44
hawk-101,694.49,104,0.0,0.0
hawkiie,1794.79,143,5.0,3.5
hawks23,838.42,61,0.0,0.0
hawky1397,5227.45,430,0.0,0.0
hayda123,125.89999999999999,19,1.0,5.26
haydenbagley,9.99,1,0.0,0.0
haydenmaier1993,6141.68,732,4.0,0.55
haydenn69,772.55,54,4.0,7.41
haydensolo,2686.99,229,0.0,0.0
haydextrade,171.87,28,0.0,0.0
haydnishouston,1671.85,151,1.0,0.66
hayen-,59.95,7,1.0,14.29
hayleyaeon,806.52,62,0.0,0.0
hays1999,560.55,77,0.0,0.0
haza856,747.59,68,1.0,1.47
hazardss,99.97,20,0.0,0.0
hazardvb,3958.47,317,0.0,0.0
hazdawwwwwg,709.4499999999999,74,0.0,0.0
hazegaminghd2014,444.76,53,1.0,1.89
hazixstar,320.86,37,1.0,2.7
hazmatharry,671.61,47,1.0,2.13
hazmeister12,411.74,65,0.0,0.0
hazo123,413.79,42,0.0,0.0
hazuken,330.77,98,0.0,0.0
hazz2468,505.64,83,3.0,3.61
hazza_47,2943.37,272,1.0,0.37
hazzabazzafonto,808.65,50,0.0,0.0
hazzakopter,1682.01,125,0.0,0.0
hazzapage,1327.42,130,0.0,0.0
hbk1462,770.5,75,1.0,1.33
hdcnj28jd,748.6,64,0.0,0.0
hdex,602.73,38,0.0,0.0
headcrab100,297.78,24,0.0,0.0
headfullofsmeg,74.94,32,2.0,6.25
headphoneactortk,684.88,77,1.0,1.3
headshotboom,934.81,93,1.0,1.08
healerlord1,3005.64,344,0.0,0.0
heathhhhhhhhhhh,283.8,39,1.0,2.56
heavygoingblah,97.92999999999999,21,1.0,4.76
heavygoldfish,1863.07,112,0.0,0.0
heavykiinthesandvichborn,3762.71,1371,7.0,0.51
heavystorm02,374.78,55,0.0,0.0
hecaton_john,2522.81,344,3.0,0.87
hective,686.62,107,3.0,2.8
hedged,4616.71,375,3.0,0.8
hefuycduyfg8eh,19.98,17,0.0,0.0
heheheboobs,164.88,19,0.0,0.0
heilmeinyellerr,1138.07,142,1.0,0.7
heinekens,1101.28,129,0.0,0.0
heinrich772,318.76,55,0.0,0.0
heisawizard,695.53,66,3.0,4.55
heisenbergZue,1389.07,209,1.0,0.48
hekticxmoon,727.65,84,2.0,2.38
hektoz,2310.48,182,2.0,1.1
helau,454.79,80,3.0,3.75
helenangel,3213.37,330,3.0,0.91
hella_gaming,2076.77,202,3.0,1.49
hellcat59,888.56,55,1.0,1.82
helldog22,1191.18,784,1.0,0.13
hellfireholle,667.53,60,1.0,1.67
hellguard06,14.99,1,0.0,0.0
hellinarmour,262.87,22,0.0,0.0
helllodadi,545.78,45,1.0,2.22
helloanhtung,476.72999999999996,40,0.0,0.0
helloiambaymax,0.0,2,0.0,0.0
helloitatom,337.73,87,0.0,0.0
helloplanetarium,89.94999999999999,6,0.0,0.0
helloryan998,69.95,37,0.0,0.0
hellotherem8,702.54,65,1.0,1.54
hellparade,3713.07,338,0.0,0.0
hellraiser23,1472.25,112,0.0,0.0
hellvetica07,660.64,83,0.0,0.0
hellwyr1,751.61,58,0.0,0.0
helmerjunior,1949.53,146,5.0,3.42
helvisavillon,0.0,2,0.0,0.0
hemcom,3496.87,280,9.0,3.21
hemie43,2768.23,249,2.0,0.8
hemphill,619.63,63,1.0,1.59
hemspark,14.99,8,0.0,0.0
henarky,1652.68,138,1.0,0.72
henrezy,921.5,62,1.0,1.61
henrikingi,598.74,57,1.0,1.75
henry9133,104.94,6,0.0,0.0
henrydjunaedi,437.65,54,5.0,9.26
henrydxb,1993.97,198,2.0,1.01
henrydyu,0.0,1,0.0,0.0
henryle,2426.52,240,3.0,1.25
henryolive01,280.81,29,0.0,0.0
henslither608,159.91,19,1.0,5.26
hentai_overlord,1902.75,180,0.0,0.0
hentaiecchiotaku,400.71999999999997,40,0.0,0.0
hentaihavenplz,222.82,59,1.0,1.69
hentaisandysenpai,3800.84,214,5.0,2.34
hentaitentaclegangbang,3526.24,188,0.0,0.0
henza,957.21,99,3.0,3.03
henzo800,396.8,38,2.0,5.26
herbsandspices,264.9,28,0.0,0.0
herculesmorse,392.79,35,0.0,0.0
herecomestheboom101,29.979999999999997,3,0.0,0.0
herio,871.43,69,2.0,2.9
hermannwolffen25,444.71999999999997,70,5.0,7.14
hermitcrabman2,842.52,86,2.0,2.33
hernameisnoelle,634.53,58,0.0,0.0
hero_extremeBoss,49.97,9,0.0,0.0
heroash20,4743.099999999999,359,3.0,0.84
herobrianeo,851.5,106,1.0,0.94
heroinee,1031.46,67,0.0,0.0
herp-a-derp,606.58,62,4.0,6.45
herpaderpinaderpyworld,901.41,134,0.0,0.0
herpderp16,59.96,10,0.0,0.0
herpinoderp,425.71,38,0.0,0.0
herplerp,371.71999999999997,69,3.0,4.35
herrvoidal,605.6999999999999,43,0.0,0.0
herseyboy,64.98,7,1.0,14.29
herter,89.97,12,0.0,0.0
hesselsch,1692.95,134,0.0,0.0
hessink,1101.31,94,0.0,0.0
hetblyatcyka,312.8,60,1.0,1.67
hewball,29.979999999999997,2,0.0,0.0
hewl,1825.53,820,1.0,0.12
hexlaw,7907.75,868,0.0,0.0
hextragonal,1026.36,86,0.0,0.0
hey_ad,190.87,21,0.0,0.0
heydonttouchme,1897.82,143,0.0,0.0
heyhenry,375.77,50,1.0,2.0
heyheybabybaby,496.13,67,0.0,0.0
heyitissantooo,3171.09,305,6.0,1.97
heyitsmath,1744.6299999999999,182,0.0,0.0
heyitsolah,2169.54,182,1.0,0.55
heylistenm8,619.53,84,3.0,3.57
heywhydidyoulookup,181.74,58,9.0,15.52
heyykids,706.4399999999999,78,1.0,1.28
hezticles,1609.73,168,0.0,0.0
hfeygugbuhg,717.93,93,4.0,4.3
hfoxy,1110.47,74,3.0,4.05
hglhtbm,7013.34,577,0.0,0.0
hglo,169.88,37,3.0,8.11
hhaz,948.41,85,1.0,1.18
hhheckle,489.12,57,1.0,1.75
hhhhggfffgt,1476.42,147,1.0,0.68
hhiiss,611.59,58,0.0,0.0
hhuszar2002,449.73,49,0.0,0.0
hhvhvhvvhvhv,559.68,74,0.0,0.0
hibby,624.67,42,1.0,2.38
hicancerbaws,84.96000000000001,11,2.0,18.18
hiddengamer15,780.5799999999999,84,1.0,1.19
hideyourpainharold,852.59,59,0.0,0.0
hideyukizkung,1435.93,116,1.0,0.86
hidokugamer,440.76,44,0.0,0.0
highpr,1243.95,150,3.0,2.0
hihihello1234,1547.05,141,4.0,2.84
hiick,244.86999999999998,32,0.0,0.0
hiimcharles,14.99,4,0.0,0.0
hiimkami,1449.62,115,0.0,0.0
hiimkwz,49.97,9,0.0,0.0
hiiragimakashi,462.81,32,0.0,0.0
hijacman,622.77,30,0.0,0.0
hikaruliaw,14.99,2,0.0,0.0
hilgem,64.95,10,0.0,0.0
hilman,1565.75,137,0.0,0.0
hilmanhambali,4258.7,367,6.0,1.63
hilomynameismilo,243.82,32,0.0,0.0
hinkers007,4018.7799999999997,380,0.0,0.0
hinorei,687.54,68,5.0,7.35
hipachi,1955.74,181,8.0,4.42
hipmasterj,498.55,31,0.0,0.0
hippityhotdog,1665.98,133,0.0,0.0
hippontherun,3710.12,320,3.0,0.94
hipposgalore1,94.94,23,0.0,0.0
hipsterbunny,0.0,7,0.0,0.0
hismouthlookslikeanoreo,718.58,76,0.0,0.0
hisuiiii,154.9,17,1.0,5.88
hitchhiker42,834.54,69,0.0,0.0
hithereaoisdja,0.0,3,0.0,0.0
hitler-doom-trenchcoats,161.86,15,2.0,13.33
hitlersmum,360.8,45,0.0,0.0
hitlersokiguess,999.48,82,0.0,0.0
hitlike,683.55,61,0.0,0.0
hitsu123,89.94999999999999,22,0.0,0.0
hj1980,2038.89,106,0.0,0.0
hjkld,2526.04,200,1.0,0.5
hjohnstone,2121.43,179,3.0,1.68
hjp18,2257.41,178,0.0,0.0
hkdgjm,1470.02,152,2.0,1.32
hkffbjb,342.78999999999996,57,0.0,0.0
hkgfung,39.98,3,0.0,0.0
hkspwr,183.85999999999999,38,0.0,0.0
hl3confirmed-manaos-illuminati,307.72,77,5.0,6.49
hlebteampro,357.84000000000003,123,8.0,6.5
hlindsay96,319.81,28,0.0,0.0
hlynch93,59.96,4,0.0,0.0
hmartin,114.92999999999999,8,0.0,0.0
hmn206,0.0,1,0.0,0.0
hmphhh,2057.39,184,4.0,2.17
hnlocks,1063.3,160,1.0,0.62
hnui1,19.98,7,0.0,0.0
hoarbiscuit,1747.78,183,1.0,0.55
hoarfrostkid,1022.88,86,7.0,8.14
hobbaloo,713.55,66,0.0,0.0
hobbits1,364.8,28,0.0,0.0
hobbity_j,4418.22,324,0.0,0.0
hobbsenator2,3095.7599999999998,233,0.0,0.0
hobo_joe,4895.67,370,0.0,0.0
hoboh0mie,54.96,10,0.0,0.0
hobohomeless,633.39,117,2.0,1.71
hobom8,412.74,44,0.0,0.0
hobostan,435.76,41,1.0,2.44
hocktag,1131.31,89,0.0,0.0
hodd1e_h4rd,0.0,1,0.0,0.0
hoeymoey,169.93,12,0.0,0.0
hoggstar16,2485.47,164,0.0,0.0
hokimleong,54.96,22,0.0,0.0
holastickboy,4646.32,463,1.0,0.22
holbee,446.71,38,1.0,2.63
holgast,8266.38,671,7.0,1.04
holidays_,1397.3799999999999,89,0.0,0.0
hollowchild,2971.52,285,0.0,0.0
hollowmanNZ,632.4499999999999,69,0.0,0.0
hollykryten,7021.2,755,0.0,0.0
holmesay,2193.45,166,0.0,0.0
holty07,12561.07,1311,7.0,0.53
holy_angel_of_death,1062.3799999999999,86,1.0,1.16
holyblade98,454.73,56,3.0,5.36
holycrixalis,177.89,35,0.0,0.0
holyghostcg,93.96000000000001,12,0.0,0.0
holypotato,547.64,67,2.0,2.99
holyswifter,240.82999999999998,35,1.0,2.86
home_leg,69.94,18,0.0,0.0
homeboy61911,201.87,33,2.0,6.06
homeguards,453.76,34,0.0,0.0
homemrosa,830.49,92,0.0,0.0
homeofbyte,1599.25,108,0.0,0.0
homer1234,1484.1599999999999,114,0.0,0.0
homiejak,220.86,17,0.0,0.0
homieknight99,261.82,44,1.0,2.27
homofisting420,1851.87,151,0.0,0.0
homus,114.94,12,0.0,0.0
honeey,84.94,9,0.0,0.0
honeypoo2,189.88,21,0.0,0.0
honky914,2525.13,244,0.0,0.0
honkydick,155.85,23,0.0,0.0
honorablegoat,2382.13,198,0.0,0.0
hooberjoober124,1014.34,111,0.0,0.0
hoobiedoobie5657,1784.6299999999999,238,4.0,1.68
hookymonster,425.71999999999997,32,0.0,0.0
hooligan967,814.53,61,0.0,0.0
hooligankid,595.46,48,0.0,0.0
hoot_toot,1662.52,155,2.0,1.29
hopeandchaos,3611.21,311,5.0,1.61
hopeforthehopeless,290.82,27,0.0,0.0
hoppeduppeanut,3603.07,321,3.0,0.93
horatioxxiv,1959.93,132,0.0,0.0
hordanfps,274.83,37,0.0,0.0
horetang,262.93,42,0.0,0.0
horizon1101,952.36,87,3.0,3.45
horizon95,10011.7,1166,3.0,0.26
hormone1971,768.51,58,0.0,0.0
hornetblack,1012.31,81,0.0,0.0
horsegpower,554.47,63,0.0,0.0
hortiiculture,1090.27,110,3.0,2.73
horusrising882,0.0,2,0.0,0.0
horuswedjat,952.25,72,0.0,0.0
hosqueen,1130.27,106,0.0,0.0
hot_rod_boost_ricky,104.92,9,0.0,0.0
hothotboy,79.96000000000001,10,0.0,0.0
hotsaucdo,1296.95,109,2.0,1.83
hotterthanfriction,203.81,54,1.0,1.85
houdinisnut,46.96,5,0.0,0.0
houley,179.85999999999999,38,1.0,2.63
housekeepingxdxd,44.96,21,2.0,9.52
houseovertherainbow,309.81,29,0.0,0.0
housty8,610.68,45,1.0,2.22
houzzzzze,239.82999999999998,36,0.0,0.0
how2snipe,132.93,25,0.0,0.0
howaaronic,174.89999999999998,14,0.0,0.0
howdafuq,589.68,79,5.0,6.33
howdoesitfuckingfeel,279.82,37,0.0,0.0
howinthehell,2959.83,235,0.0,0.0
howsitgoinaz,429.77,32,1.0,3.12
howtodoto101,784.21,85,1.0,1.18
howwecanwinifjustwaitingmate,3216.49,289,0.0,0.0
hoytie2003BATMAN,260.8,61,1.0,1.64
hpdm3,9.99,6,0.0,0.0
hping,220.86999999999998,14,0.0,0.0
htd123,536.54,28,0.0,0.0
hterrormc,1091.29,120,4.0,3.33
htkbr98,4594.349999999999,312,0.0,0.0
httpPSGareBADsameASarsenal,730.52,86,2.0,2.33
huahuehuahuee,249.85999999999999,21,0.0,0.0
huangsy,45.97,15,1.0,6.67
hubzee,1116.22,110,3.0,2.73
hudhu-azngod,199.85,38,1.0,2.63
hudo,59.97,6,0.0,0.0
hudsl10,872.24,65,0.0,0.0
hueheu,44.97,12,0.0,0.0
huehueehuehausheuhu,885.5699999999999,93,0.0,0.0
hueuwuthue,1522.97,138,0.0,0.0
huevoman,248.82,31,1.0,3.23
huezeraxxt,205.89999999999998,31,0.0,0.0
huggybear64,2021.83,138,0.0,0.0
hugh244,4140.34,324,4.0,1.23
hughconron,262.87,19,0.0,0.0
hughes1995,29.98,2,0.0,0.0
hughjohnstone,325.76,32,0.0,0.0
hughlam,403.65999999999997,43,0.0,0.0
hughloscher,1020.4,84,2.0,2.38
hughmungusdank,481.66,53,0.0,0.0
hugolfc91,129.94,12,0.0,0.0
hugomb,514.8,45,2.0,4.44
hugz4u,535.62,49,0.0,0.0
huhhu,359.84,24,0.0,0.0
hujiman,0.0,1,0.0,0.0
humanstapler,891.49,84,1.0,1.19
humantorch7586,144.95,10,0.0,0.0
humanuahumanauamahu,399.8,50,0.0,0.0
humbuluk,1048.79,207,0.0,0.0
hungrycerealkiller,480.72,48,2.0,4.17
hungryhobofood,155.89,15,1.0,6.67
hungryhungryhitler,2426.63,165,1.0,0.61
hunt3t,1012.43,70,0.0,0.0
hunter16543254,9.99,2,0.0,0.0
hunterchopper,3096.21,507,0.0,0.0
hunternealey117,4.99,2,0.0,0.0
huntervxx,34.98,13,1.0,7.69
huntsalot,194.92000000000002,13,0.0,0.0
huntude,856.38,88,5.0,5.68
huramai,919.36,102,0.0,0.0
hurk2,1652.77,169,0.0,0.0
hurricane0808,14.99,1,0.0,0.0
hurttown,2460.21,208,0.0,0.0
hussdakiller,3.99,3,0.0,0.0
husseinobama,848.39,105,1.0,0.95
hutchpip,183.88,22,0.0,0.0
huurduur,154.92,10,0.0,0.0
huxbot,324.87,28,0.0,0.0
huy115,506.64,68,1.0,1.47
huydinh282,49.96,15,0.0,0.0
huyennessy,477.42,47,0.0,0.0
huyho09,74.97,9,0.0,0.0
huyrua,69.98,9,1.0,11.11
huywin,209.84,23,1.0,4.35
hvf,1159.07,141,1.0,0.71
hwantastic,559.8,30,0.0,0.0
hwarm,2003.51,191,2.0,1.05
hwracer,239.88,14,0.0,0.0
hwraim96,19.98,8,0.0,0.0
hxcbbqimmo,289.88,29,0.0,0.0
hybrid905,1792.07,134,0.0,0.0
hydesotherhalf,959.22,123,0.0,0.0
hydrameh,1774.35,213,1.0,0.47
hydrar19,19.98,6,0.0,0.0
hydrariver,2371.44,176,6.0,3.41
hydraxz,247.83999999999997,27,1.0,3.7
hydro_2k,1349.23,129,3.0,2.33
hydroleks,3237.13,238,2.0,0.84
hyeyey,200.85,37,2.0,5.41
hyhyhhyhd,144.91,15,0.0,0.0
hylife888,1643.93,174,0.0,0.0
hymenbusta,139.9,14,0.0,0.0
hyorinfow2,0.0,1,0.0,0.0
hyper-lethal,656.6,67,1.0,1.49
hyperFlOyDuS,1512.07,137,2.0,1.46
hyperion_7312,286.78999999999996,66,3.0,4.55
hypertragic_THIS,3359.2999999999997,278,1.0,0.36
hyperwes,463.71999999999997,37,5.0,13.51
hyphyy,119.91,24,0.0,0.0
hypnoticlee,1048.31,100,0.0,0.0
hypnus6,839.48,68,0.0,0.0
hypodermic,908.48,87,1.0,1.15
hyronical,149.96,9,0.0,0.0
hyunter,314.86,25,4.0,16.0
hzqBICEPS,34.980000000000004,8,1.0,12.5
i-can-see-dead-people,0.0,5,0.0,0.0
i-invented-chivalry,424.75,40,0.0,0.0
i3mamy,0.0,1,0.0,0.0
iAGumi,737.5,77,0.0,0.0
iAMCactusx,264.81,25,0.0,0.0
iAlyxan,11139.369999999999,886,4.0,0.45
iAmTheRealSven,1144.15,85,5.0,5.88
iAndrewT,504.64,46,1.0,2.17
iAtomic1,1224.36,94,0.0,0.0
iBluz,869.09,118,1.0,0.85
iBreakernoaccount,415.73,37,3.0,8.11
iChuckRice,478.72,46,0.0,0.0
iConnor_,255.82,80,6.0,7.5
iCoreyi,675.1899999999999,74,0.0,0.0
iCrashPlanes,391.24,77,0.0,0.0
iDayzKilla2,1626.18,98,0.0,0.0
iDelta,521.8100000000001,28,0.0,0.0
iDestrix,492.71999999999997,46,0.0,0.0
iDogGyLeGiTz,109.95,8,0.0,0.0
iFininishInside,1256.29,99,0.0,0.0
iFrolick,74.98,20,4.0,20.0
iHaZTeHMuFFiNZ,329.82,38,0.0,0.0
iHartAttack,685.4,66,1.0,1.52
iHasJelly,214.82999999999998,16,1.0,6.25
iLaGGaH,765.29,99,7.0,7.07
iLegithaveCancerNoJk69,431.69,41,0.0,0.0
iLenoir,294.81,32,0.0,0.0
iLickBalls,60.949999999999996,25,0.0,0.0
iLoveSxcAsian,479.82,41,0.0,0.0
iMeebo,2508.63,222,0.0,0.0
iMurder,5984.51,1162,0.0,0.0
iNeedKiil,0.0,1,0.0,0.0
iOAzureus,747.55,73,0.0,0.0
iPlayJson,94.94,9,2.0,22.22
iProbie,279.83,26,0.0,0.0
iRunner,2560.97,243,4.0,1.65
iShemotonsucksatlife,94.93,16,0.0,0.0
iSkulz,949.5600000000001,105,4.0,3.81
iSlendy,1252.11,121,1.0,0.83
iSpuderman,135.91,38,0.0,0.0
iTraf,325.73,42,1.0,2.38
iTunes55,1194.37,90,2.0,2.22
iTzAfroGod,557.59,88,0.0,0.0
iTzJaCe,1669.04,198,0.0,0.0
iTzTDawGGa,403.6,82,1.0,1.22
iTz_STEPO,2167.82,169,0.0,0.0
iVerse,269.89,35,1.0,2.86
iVoltGaming,3650.96,259,5.0,1.93
iWantDat1,244.8,50,4.0,8.0
iWooder,410.78,99,6.0,6.06
i_am_disappoint3,44.97,6,0.0,0.0
i_am_krillin,34.97,8,0.0,0.0
i_amsancho,4707.5199999999995,405,0.0,0.0
i_dont_give_a_jacks_ass,595.6,58,6.0,10.34
i_dont_know_what_im_doing,313.71000000000004,87,2.0,2.3
ialsodontknow,179.89,25,0.0,0.0
iamacompletecunt,931.4399999999999,109,0.0,0.0
iamadorkrikashay,272.81,28,0.0,0.0
iamahomosexual,1397.02,141,1.0,0.71
iamasupersaiyan,474.74,35,0.0,0.0
iamavegan,635.69,85,1.0,1.18
iamccd,6495.35,643,0.0,0.0
iamchordate,666.58,70,0.0,0.0
iamelwoodblues,1991.72,168,0.0,0.0
iamericcartman,694.51,83,4.0,4.82
iamgassy,929.4599999999999,72,1.0,1.39
iamgoofball,2649.18,254,0.0,0.0
iamhungryfeedme,1484.52,128,1.0,0.78
iamill,14.98,8,3.0,37.5
iamjewishandpoorsogivememoney,1334.18,106,0.0,0.0
iamkidw25,3945.69,389,1.0,0.26
iamkwan,2753.41,204,0.0,0.0
iamminiman,302.79,31,1.0,3.23
iammonkee109,0.0,2,0.0,0.0
iamnewbplayer,861.51,67,0.0,0.0
iamnotcool,1554.23,387,1.0,0.26
iamnotza,467.79,58,1.0,1.72
iampiepiepie,584.7,41,0.0,0.0
iampro554433,2135.68,189,1.0,0.53
iamquik,369.78,36,1.0,2.78
iamshingo,1516.33,95,1.0,1.05
iamsogoingtodie,279.78000000000003,50,1.0,2.0
iamsuperezra,14.99,4,0.0,0.0
iamthedoc,89.94,14,0.0,0.0
iamthefuckingmagicman,307.78,68,0.0,0.0
iamthekingofbrowntown,2127.7999999999997,124,3.0,2.42
iamthetrashlord,2562.74,191,2.0,1.05
ian1111,717.51,65,0.0,0.0
ian_ramsay,1086.45,76,2.0,2.63
ianbaar,79.95,13,0.0,0.0
iannikko,1973.76,157,0.0,0.0
iareafaggot,337.78999999999996,23,1.0,4.35
iareasdaft,207.85,28,1.0,3.57
ias19112000,1534.91,210,3.0,1.43
iavantheorible,2236.37,169,0.0,0.0
ibeapexx,5323.14,439,1.0,0.23
iberious,2635.29,198,0.0,0.0
ibladwell,1529.8999999999999,166,0.0,0.0
ibones677,24.98,17,1.0,5.88
ibreakmymouse,280.78999999999996,32,0.0,0.0
ic0112,315.76,36,0.0,0.0
icantfindagoodcustomurl,892.41,88,1.0,1.14
icantwait,15772.27,1409,9.0,0.64
ice32179,782.91,117,2.0,1.71
ice333333,414.77,35,0.0,0.0
ice777,1151.35,90,0.0,0.0
iceassassin3,975.29,110,3.0,2.73
icecream27,0.0,4,0.0,0.0
icecube0825,89.94,13,0.0,0.0
icedblood1703,860.22,143,0.0,0.0
icedcoconut,857.48,81,1.0,1.23
icedragon636,252.3,45,0.0,0.0
icedragonlord88,484.64,64,1.0,1.56
icedsoulfx,109.92,22,0.0,0.0
icekoob2,417.73,42,0.0,0.0
icereece,810.43,87,5.0,5.75
icerockker,2146.46,235,0.0,0.0
icesolo,1317.34,70,0.0,0.0
icevsfire,1396.02,124,2.0,1.61
icewyrm,851.4499999999999,77,0.0,0.0
iceyaz,182.85999999999999,24,1.0,4.17
iceyman,3145.33,263,0.0,0.0
ichiru4,1085.34,83,0.0,0.0
ichirukii,1581.77,151,0.0,0.0
ichitanlemon,214.93,9,0.0,0.0
ickis,3905.7799999999997,294,0.0,0.0
iclickcircles,1210.16,102,1.0,0.98
iconaclysm,4312.18,336,0.0,0.0
iconfuseu,159.89,27,0.0,0.0
iconicsociopath,595.67,38,0.0,0.0
icons,343.76,23,0.0,0.0
icphoton,973.22,77,1.0,1.3
icripsy,2013.76,155,1.0,0.65
icypole8204,1432.31,171,2.0,1.17
idEmlyn,603.61,103,1.0,0.97
idanielhacks,0.0,19,0.0,0.0
ideadee,356.77,36,0.0,0.0
idestinp,59.959999999999994,6,0.0,0.0
idid911lmao,67.95,12,1.0,8.33
ididit4u,791.43,66,0.0,0.0
ididnothingwrong87,726.55,111,7.0,6.31
ididnotknwyoucoulddothisXD,123.91,18,0.0,0.0
idiebeforeiwake,840.38,78,0.0,0.0
idiotcuz,218.86999999999998,28,0.0,0.0
idiotshithead,1116.36,77,0.0,0.0
idkwhyimhere,817.5899999999999,48,1.0,2.08
idlefire1,9.99,20,0.0,0.0
idonothack,17987.31,1946,2.0,0.1
idontjog,437.68,44,0.0,0.0
idsoftwaresquake,1052.03,158,7.0,4.43
idwithautism,927.32,117,6.0,5.13
iego784,485.66,87,1.0,1.15
ifiwasasian,357.81,25,1.0,4.0
iforgotusername,1860.58,149,7.0,4.7
ifoundsanta,104.93,22,0.0,0.0
ifrit723,2406.21,181,3.0,1.66
ifuckurmum,387.71999999999997,44,0.0,0.0
ifuckyourmuda,547.77,32,0.0,0.0
ifyourreadingthisgetdunkedon,809.43,82,3.0,3.66
ignaciomena22,174.89999999999998,20,1.0,5.0
ignorant_fool,317.8,24,0.0,0.0
ignorethisfool,69.95,8,0.0,0.0
igoorsoouza,94.92999999999999,11,0.0,0.0
igorgalhardo,74.95,19,1.0,5.26
iguanabrasil,446.81,37,0.0,0.0
ihasMUFFINSWAG,851.87,110,1.0,0.91
ihatecoathangers,650.6,57,2.0,3.51
ihaveloadsofspoons,1817.8,152,0.0,0.0
ihazhecknig,14.99,21,0.0,0.0
ihopethisurlhasnotbeentaken,130.9,18,1.0,5.56
ihsanity,44.97,10,0.0,0.0
iiFizzy,237.86,34,0.0,0.0
iiKayosS,429.78,28,0.0,0.0
iiRiggz,439.78999999999996,43,0.0,0.0
iiWill,1960.83,160,1.0,0.62
ii_voltage_ii,1182.0,456,3.0,0.66
iige,1092.32,96,1.0,1.04
iikenjix,446.54,47,0.0,0.0
iinverno,4794.0199999999995,368,0.0,0.0
iisputin,29.96,17,1.0,5.88
ijr0,3594.53,579,0.0,0.0
ikealampselection,748.63,75,0.0,0.0
ikerl,19.99,3,0.0,0.0
ikey_,89.95,8,0.0,0.0
ikmujn,245.84,21,1.0,4.76
iknowdude00,1797.92,153,0.0,0.0
iknoweverything,54.96,7,0.0,0.0
